"","Gene","Correlation","P_value","SYMBOL","fdr"
"23337","51042",-0.269483878406113,0.00170834742556054,"ZNF593",0.00677049572578117
"23338","51043",-0.0789527080193785,0.366343670271267,"ZBTB7B",0.532974582339365
"23339","51046",0.0220371861512997,0.801213567317236,"ST8SIA3",0.882002624189724
"23340","51050",-0.06123302990536,0.483824070593379,"PI15",0.64117105734065
"23341","51053",-0.409743255335106,9.70292720993834e-07,"GMNN",1.04485305155153e-05
"23342","51054",-0.0762994242004702,0.382720180268644,"PLEKHA8P1",0.54830706032006
"23343","51056",0.23719530840557,0.00597785681554851,"LAP3",0.020004220889819
"23344","51057",0.311268128789477,0.000265463602809823,"WDPCP",0.00133258307566427
"23345","51058",0.186411951211375,0.0316833378550837,"ZNF691",0.0826482373757975
"23346","51059",-0.0192749341962507,0.825706390158428,"FAM135B",0.89724049895601
"23347","5106",-0.16204850448291,0.0623876500845721,"PCK2",0.143607673299366
"23348","51060",-0.153523736671852,0.0776841335674473,"TXNDC12",0.171610042811798
"23349","51061",-0.0975546005764653,0.263950887533435,"TXNDC11",0.426468282591422
"23350","51062",0.575501631936885,4.2941747705611e-13,"ATL1",7.69608965906616e-11
"23351","51063",-0.136264494645976,0.117829510603951,"CALHM2",0.236400535736694
"23352","51065",0.476868968738222,6.52365703531926e-09,"RPS27L",1.59512074235284e-07
"23353","51066",-0.00151056098811383,0.986232221509922,"SSUH2",0.993664626728546
"23354","51067",0.407076428766437,1.15848536520316e-06,"YARS2",1.20940619548728e-05
"23355","51068",0.420631977715805,4.62993847998915e-07,"NMD3",5.58647731248466e-06
"23356","51069",-0.489153201593887,2.31082390500603e-09,"MRPL2",6.79837421423069e-08
"23357","51070",-0.404357593886404,1.38578994000523e-06,"NOSIP",1.41550373539167e-05
"23358","51071",0.11790322629327,0.176499881230936,"DERA",0.317234784089169
"23359","51072",0.11198062503723,0.19939624288269,"MEMO1",0.347262413542308
"23360","51073",-0.385263677352852,4.66814496142717e-06,"MRPL4",4.00561631317493e-05
"23361","51074",-0.190679436620172,0.0279151018273661,"APIP",0.0743774603172733
"23362","51075",-0.120924736542004,0.165593739305959,"TMX2",0.303422272474628
"23363","51076",-0.0205008635531597,0.814813897182325,"CUTC",0.891217010005114
"23364","51077",0.236190327555808,0.006200145629999,"FCF1",0.0206439072613222
"23365","51078",-0.444041663448521,8.61733762219351e-08,"THAP4",1.39102456767988e-06
"23366","51079",-0.443653326245396,8.87032620140457e-08,"NDUFA13",1.42216893391572e-06
"23367","5108",0.0667275558174234,0.445387777230499,"PCM1",0.607406924228958
"23368","51081",-0.426669214118207,3.03730896006792e-07,"MRPS7",3.92459142166843e-06
"23369","51082",-0.0756200281985923,0.386983772734613,"POLR1D",0.552695841860385
"23370","51083",-0.183229480992302,0.0347666614580054,"GAL",0.0890271414350963
"23371","51084",0.222645290197483,0.00999940107165866,"CRYL1",0.031124684747645
"23372","51085",0.302952567987337,0.000393339018161048,"MLXIPL",0.00187945647588236
"23373","51086",0.314045442587097,0.00023219163571676,"TNNI3K",0.00118639942577052
"23374","51087",-0.0782194386044168,0.370825735336335,"YBX2",0.537021362244387
"23375","51088",0.368522840630543,1.274037333652e-05,"KLHL5",9.56350052854103e-05
"23376","51090",0.0221797048888629,0.79995486309395,"PLLP",0.881156014295027
"23377","51091",0.45476289401254,3.82106863728729e-08,"SEPSECS",6.97255650731412e-07
"23378","51092",0.182313569516696,0.0356996319541885,"SIDT2",0.0910435348875529
"23379","51093",0.0143462309799143,0.869813409334844,"METTL25B",0.925322725957137
"23380","51094",-0.0465583804724765,0.594616708753557,"ADIPOR1",0.732536596759697
"23381","51095",0.377687621502057,7.40385722384621e-06,"TRNT1",5.99468351926361e-05
"23382","51096",0.118641109319121,0.173788886279509,"UTP18",0.313525812957777
"23383","51097",0.0845277952387527,0.333367622119964,"SCCPDH",0.501253316357967
"23384","51098",0.207056179694135,0.0167877775530558,"IFT52",0.0485279470400279
"23385","51099",0.481304712663209,4.50593220733651e-09,"ABHD5",1.1772946277892e-07
"23386","5110",0.0957753112214419,0.272802392968119,"PCMT1",0.436588842273703
"23387","51100",0.459899474280582,2.56225470645385e-08,"SH3GLB1",4.94494278505144e-07
"23388","51101",0.464835906706586,1.73423972917725e-08,"ZC2HC1A",3.58035195894153e-07
"23389","51102",-0.139571404835063,0.109094802701915,"MECR",0.223225578769729
"23390","51103",0.0377161148989092,0.666460312726897,"NDUFAF1",0.78968950478315
"23391","51104",0.151989432952048,0.0807339569410339,"ABHD17B",0.177166925430996
"23392","51105",0.375911576146245,8.23566514857269e-06,"PHF20L1",6.55295689143451e-05
"23393","51106",-0.36403608945058,1.65195673837883e-05,"TFB1M",0.000119199733661999
"23394","51107",-0.00112887696111243,0.989710799697516,"APH1A",0.995711043124654
"23395","51108",0.262683928798517,0.00225320594106121,"METTL9",0.00857521765172468
"23396","51109",-0.0232356429972862,0.790645174490273,"RDH11",0.875279846590968
"23397","5111",-0.354434572623116,2.84330501234698e-05,"PCNA",0.000190719443636206
"23398","51110",0.26673249401706,0.00191246129569451,"LACTB2",0.00745062887751757
"23399","51111",0.339127827264174,6.52184788964127e-05,"KMT5B",0.000392162474843935
"23400","51112",-0.301548416340292,0.000419862955139731,"TRAPPC12",0.00199212595028805
"23401","51114",0.485583499174847,3.13748398677218e-09,"ZDHHC9",8.71848916119291e-08
"23402","51115",0.573413371288855,5.44824355754973e-13,"RMDN1",9.35968722249321e-11
"23403","51116",-0.37990120657277,6.47806654926486e-06,"MRPS2",5.33631737906647e-05
"23404","51117",-0.150256011719325,0.0842944216459176,"COQ4",0.183342025983472
"23405","51118",-0.236496232842699,0.00613171696765638,"UTP11",0.0204537497090687
"23406","51119",0.329729436239881,0.000106321771519027,"SBDS",0.000600853017979355
"23407","51121",-0.484880775592963,3.33079680454539e-09,"RPL26L1",9.13448294884259e-08
"23408","51122",0.314445570706077,0.000227730305790984,"COMMD2",0.00116632677171119
"23409","51123",0.102027932970844,0.242569239390632,"ZNF706",0.399877181077634
"23410","51124",0.290507341238358,0.000693512170078576,"IER3IP1",0.00308149149170802
"23411","51125",0.295246753992307,0.000560478521641462,"GOLGA7",0.00256249667175184
"23412","51126",0.0758847675633215,0.385318989638547,"NAA20",0.550887690071823
"23413","51127",-0.306473471769216,0.000333486112835643,"TRIM17",0.00162388978663219
"23414","51128",0.336158742254298,7.6236570426413e-05,"SAR1B",0.000449928752057342
"23415","51129",0.0453615467868628,0.604134702988915,"ANGPTL4",0.739986339070541
"23416","51130",0.392134313994898,3.04176685371665e-06,"ASB3",2.78137953121427e-05
"23417","51131",0.511371144925973,3.1761152743618e-10,"PHF11",1.39479838459258e-08
"23418","51132",0.424592020755902,3.51467016341165e-07,"RLIM",4.43088988357706e-06
"23419","51133",0.386529529696565,4.31703876350408e-06,"KCTD3",3.74675416024408e-05
"23420","51134",0.198974964380033,0.0216736486648149,"CEP83",0.0602609220235306
"23421","51135",0.429599548711882,2.46792352928425e-07,"IRAK4",3.30612010250297e-06
"23422","51136",0.487649399491703,2.62968197520040e-09,"RNFT1",7.542364668663e-08
"23423","51138",0.271741384859508,0.00155589034698328,"COPS4",0.00623484413156609
"23424","51141",0.474293476679093,8.06783337205293e-09,"INSIG2",1.89177569507629e-07
"23425","51142",-0.445036462817399,8.00037194024784e-08,"CHCHD2",1.30413142601208e-06
"23426","51143",-0.00433436072160621,0.96050914168209,"DYNC1LI1",0.977280544438315
"23427","51144",0.47008875559551,1.13700210414908e-08,"HSD17B12",2.51155508095715e-07
"23428","51145",-0.0866043799493391,0.321584779490829,"PBX3-DT",0.488655588854167
"23429","51146",0.0274367949448569,0.753909324470747,"A4GNT",0.8499937963191
"23430","51147",0.308884672283464,0.000297484567106782,"ING4",0.00147192931010185
"23431","51148",0.0541478961700876,0.535900660807689,"CERCAM",0.684924921353009
"23432","51149",0.170953226080282,0.0491340174105436,"MRNIP",0.118625754115196
"23433","51150",-0.363400506976061,1.71334259867324e-05,"SDF4",0.000122986765970145
"23434","51151",-0.174855691601071,0.044110890142835,"SLC45A2",0.108352398397973
"23435","51154",-0.436145366502201,1.54113938297309e-07,"MRTO4",2.24114111323929e-06
"23436","51155",-0.49199713770769,1.80658701177019e-09,"JPT1",5.58757648319672e-08
"23437","51156",0.0210276086729854,0.810144436256239,"SERPINA10",0.888160585979319
"23438","51157",-0.00999406891561116,0.909101357378166,"ZNF580",0.947866811485235
"23439","5116",-0.296726406269253,0.000524030639204536,"PCNT",0.00241920911632771
"23440","51160",-0.203281583822375,0.0189360785407763,"VPS28",0.0537032435290376
"23441","51161",0.0598409124138436,0.493837332275964,"C3orf18",0.650213270945194
"23442","51162",-0.334509410805336,8.30856718869794e-05,"EGFL7",0.000484571422530288
"23443","51163",0.0174397325117077,0.8420738687806,"DBR1",0.907173395074335
"23444","51164",0.439631884643124,1.19441654160714e-07,"DCTN4",1.82582180053141e-06
"23445","51166",-0.0222409312992427,0.799414278052056,"AADAT",0.880840776414674
"23446","51167",0.271372983774767,0.00157989213925995,"CYB5R4",0.00632109373347449
"23447","51168",0.329732001470149,0.000106307817063267,"MYO15A",0.000600853017979355
"23448","51170",0.439476014373563,1.20817740490888e-07,"HSD17B11",1.84345743383152e-06
"23449","51171",0.014495453094426,0.868471404591243,"HSD17B14",0.924280602510985
"23450","51172",-0.347455237298235,4.1738510318301e-05,"NAGPA",0.000266079993869177
"23451","51174",-0.0588608226893815,0.500952159299857,"TUBD1",0.656660464685146
"23452","51175",0.229110416071477,0.00798577258945618,"TUBE1",0.0256392249419976
"23453","51176",-0.167792235936032,0.0535426212134994,"LEF1",0.12716756081338
"23454","51177",-0.400601058099691,1.7704226254256e-06,"PLEKHO1",1.74132698215993e-05
"23455","51179",0.0806658994484457,0.356002783874156,"HAO2",0.52297865760441
"23456","5118",-0.275276199458819,0.00134190220840785,"PCOLCE",0.00549538654071188
"23457","51181",-0.486202258143753,2.97624670368006e-09,"DCXR",8.34154147989991e-08
"23458","51182",-0.0959899613056635,0.27172404432952,"HSPA14",0.435377784092905
"23459","51184",-0.00675033599093417,0.938532296544015,"GPN3",0.963673371038783
"23460","51185",0.432423481798523,2.01669481150582e-07,"CRBN",2.79736112222093e-06
"23461","51186",0.240101236502936,0.00537450374733805,"TCEAL9",0.0182392063712119
"23462","51187",0.316444451965839,0.000206610212090321,"RSL24D1",0.00107372542195402
"23463","51188",0.0935164557714444,0.284325761110169,"SS18L2",0.44799244097176
"23464","5119",-0.407199076326712,1.14911754908561e-06,"CHMP1A",1.20080212637218e-05
"23465","51191",0.261269821836547,0.00238460710769411,"HERC5",0.00900398966663319
"23466","51192",-0.298512574176496,0.000482945029275476,"CKLF",0.00225147994806773
"23467","51193",0.373890749314028,9.28931482895284e-06,"ZNF639",7.26578255411088e-05
"23468","51194",0.171614409275188,0.0482510284243406,"IPO11",0.116868368649093
"23469","51195",0.129854794049722,0.136293217530107,"RAPGEFL1",0.26239332948718
"23470","51196",0.0275903423470992,0.752576489668717,"PLCE1",0.849007872238504
"23471","51198",0.208893573691907,0.0158208683071699,"CDKN2A-AS1",0.0461181860643985
"23472","51199",0.0437507347641422,0.617050498534553,"NIN",0.750827376343342
"23473","51200",0.0858481133884162,0.325844444419657,"CPA4",0.492914426461271
"23474","51201",0.4384253554455,1.30496735837365e-07,"ZDHHC2",1.960466594211e-06
"23475","51202",0.253784277543591,0.00320281195323143,"DDX47",0.0116426305362725
"23476","51203",-0.450709162168122,5.2138150653312e-08,"NUSAP1",9.03183136395618e-07
"23477","51204",-0.436677023780572,1.48266634269912e-07,"TACO1",2.18097982513452e-06
"23478","51205",-0.145637140760355,0.09439706328782,"ACP6",0.199657376267604
"23479","51206",-0.122946497153074,0.15858132365969,"GP6",0.29421204152696
"23480","51207",-0.174583488590683,0.0444467793740911,"DUSP13B",0.109032066952306
"23481","51208",0.0168986063529528,0.846913209255491,"CLDN18",0.910071442750772
"23482","51209",0.191611930036826,0.0271446058045587,"RAB9B",0.0726632125024986
"23483","5121",-0.19783999722124,0.0224494403662175,"PCP4",0.0620381434224294
"23484","51213",-0.16017262123782,0.0655229081891865,"LUZP4",0.149331698097379
"23485","51214",-0.0467067893390832,0.593441200811119,"IGF2-AS",0.732536596759697
"23486","51218",-0.200237260362812,0.0208380233201159,"GLRX5",0.0582698407018439
"23487","5122",-0.25078001233514,0.00359684533491671,"PCSK1",0.0128980952016797
"23488","51222",0.139069101467168,0.11038795978919,"ZNF219",0.225218337011285
"23489","51224",0.00331864507987187,0.969758391073644,"ELOA2",0.983274487719632
"23490","51225",-0.30532782289431,0.000351967687248432,"ABI3",0.00170375249008634
"23491","51226",0.190354166987309,0.0281882124723555,"COPZ2",0.0749966596640521
"23492","51227",0.30991514549897,0.000283225234119209,"PIGP",0.00141000238175022
"23493","51228",0.2687494981742,0.00176079546179103,"GLTP",0.00694432429298718
"23494","51230",0.305769435803669,0.000344734240194614,"PHF20",0.00167227629376629
"23495","51231",-0.00332161084409647,0.969731377953619,"VRK3",0.983274487719632
"23496","51232",0.232015466904703,0.00720434225346297,"CRIM1",0.0235036083593248
"23497","51233",0.166883770669806,0.0548684173409638,"DRICH1",0.129721708881703
"23498","51234",-0.342662711646811,5.40454966748858e-05,"EMC4",0.000333755352533529
"23499","51236",-0.332116453994163,9.40503598561105e-05,"HGH1",0.00054043912155792
"23500","51237",-0.0584887048195874,0.503667492909771,"MZB1",0.659194303682072
"23501","51239",-0.528427943280322,6.26431434071893e-11,"ANKRD39",3.89680311971626e-09
"23502","51241",0.154902130600316,0.07502396142103,"COX16",0.166889933906452
"23503","51244",0.223522334464493,0.00970234449357065,"CCDC174",0.0303138837192639
"23504","51246",-0.0874807889081679,0.316693581828862,"SHISA5",0.48346113537077
"23505","51247",0.274730960184142,0.00137305448342581,"PAIP2",0.0056008374310851
"23506","51248",-0.190047597214283,0.0284477022075694,"PDZD11",0.0755476182934858
"23507","51249",0.317047731087396,0.00020060254131115,"TMEM69",0.00104644082122601
"23508","5125",0.413049286535186,7.77202720616493e-07,"PCSK5",8.60685818462273e-06
"23509","51250",0.2995114632782,0.00046128421258775,"MTRES1",0.00216235534462879
"23510","51251",0.429971644932874,2.40338037484334e-07,"NT5C3A",3.23216134258718e-06
"23511","51252",0.067136215228258,0.442599499574353,"FAM178B",0.604458531096839
"23512","51253",-0.520881740744624,1.29901602395096e-10,"MRPL37",6.88944168534939e-09
"23513","51255",-0.293629563224342,0.000602973669148849,"RNF181",0.00273080111655501
"23514","51256",-0.131492616052824,0.131377710814033,"TBC1D7",0.255227010004691
"23515","51257",0.217481488179574,0.0119161424841224,"MARCHF2",0.0362768910296174
"23516","51258",-0.374996503190139,8.69796544617433e-06,"MRPL51",6.86642243650848e-05
"23517","51259",0.213043956122075,0.0138131989143181,"TMEM216",0.0411159370861956
"23518","5126",0.187517696367134,0.03066777687568,"PCSK2",0.0804383205513842
"23519","51260",0.024368466629761,0.780690385035808,"PBDC1",0.868151636219576
"23520","51263",-0.114106444835415,0.190943209373838,"MRPL30",0.336517706521926
"23521","51264",-0.435997074165205,1.55783808775438e-07,"MRPL27",2.26046738020063e-06
"23522","51265",0.172753670626926,0.0467605063554699,"CDKL3",0.113723417349223
"23523","51266",0.0798276890638904,0.361039317906841,"CLEC1B",0.52805571512988
"23524","51267",-0.266078107915791,0.00196415702440687,"CLEC1A",0.00762282210203162
"23525","51268",0.181046475675076,0.0370250569340836,"PIPOX",0.0938010608885691
"23526","5127",-0.324868690476393,0.00013606147347029,"CDK16",0.000746393654783308
"23527","51271",0.0576785970933128,0.509605280743982,"UBAP1",0.664796690602277
"23528","51272",0.0809092267156625,0.354548950898718,"BET1L",0.521523530936454
"23529","51274",0.412347278626799,8.14861223857685e-07,"KLF3",8.97164237842204e-06
"23530","51275",0.22001549195448,0.0109386603279785,"MAPKAPK5-AS1",0.0336658518364853
"23531","51276",0.415107300525873,6.76117385503252e-07,"ZNF571",7.66667169416752e-06
"23532","51277",0.415778678260553,6.45943015147777e-07,"DNAJC27",7.38513331387576e-06
"23533","51278",0.312788286847966,0.000246741617129488,"IER5",0.00124862104052889
"23534","51279",0.280084144840531,0.00109384478454626,"C1RL",0.00460014176514662
"23535","5128",0.374982632041847,8.70515827161151e-06,"CDK17",6.87046483345754e-05
"23536","51280",-0.0251936311396245,0.773461380034945,"GOLM1",0.863580465936107
"23537","51281",-0.0970554799479299,0.266413884147442,"ANKMY1",0.429610366363143
"23538","51282",-0.227597307002788,0.00842177554288862,"SCAND1",0.0268105991262616
"23539","51283",0.0360219255065474,0.680605217321518,"BFAR",0.799424209491011
"23540","51284",0.160648984838847,0.0647148236596982,"TLR7",0.14787627107243
"23541","51285",0.149250104312281,0.0864174807853054,"RASL12",0.186893091965142
"23542","51286",-0.138313224095306,0.112356450295557,"CEND1",0.227916210828969
"23543","51287",-0.42072864701271,4.59908663865499e-07,"COA4",5.56320016750254e-06
"23544","51289",0.00902425555468886,0.917889555271966,"RXFP3",0.953342295354363
"23545","5129",-0.1752188919612,0.0436660141121068,"CDK18",0.107478431368064
"23546","51290",0.319029041266827,0.000181994094175544,"ERGIC2",0.000961931481983791
"23547","51291",-0.228840980252807,0.00806191667324683,"GMIP",0.0258386572468025
"23548","51292",0.141152809417978,0.105100772424152,"GMPR2",0.217130114679741
"23549","51293",-0.411363741987968,8.70553722782229e-07,"CD320",9.5041419929429e-06
"23550","51294",0.289144463912211,0.000736817470499513,"PCDH12",0.00324520723324679
"23551","51295",-0.300011234002645,0.000450786357371671,"ECSIT",0.00211733566581883
"23552","51296",0.298688221098515,0.000479069456638872,"SLC15A3",0.00223561251292307
"23553","51298",0.0950000747531878,0.276721064463379,"SPMAP2",0.438846492244118
"23554","51299",0.203884108147218,0.0185779855270374,"NRN1",0.0528958083413012
"23555","513",-0.271473169895767,0.00157333175125165,"ATP5F1D",0.00629788573518047
"23556","5130",0.393243060131158,2.83604817890576e-06,"PCYT1A",2.62073615997211e-05
"23557","51300",-0.0271301077107432,0.756573623030035,"TIMMDC1",0.850625806889924
"23558","51301",0.366705837956045,1.4160298382256e-05,"GCNT4",0.000104495303311931
"23559","51302",0.589433889874593,8.39617547801309e-14,"CYP39A1",2.10224755419038e-11
"23560","51303",-0.385611122492624,4.56917329586048e-06,"FKBP11",3.92984461212841e-05
"23561","51304",0.437592491790647,1.3869173232105e-07,"ZDHHC3",2.06858438004352e-06
"23562","51305",0.0257458438197911,0.768634403980007,"KCNK9",0.859981453152536
"23563","51306",0.633481233316824,2.77508752834125e-16,"FAM13B",3.28610007463151e-13
"23564","51307",0.380929370663263,6.08633125972147e-06,"FAM53C",5.04117909686048e-05
"23565","51308",-0.210845347215603,0.0148471544629655,"REEP2",0.0437342087219335
"23566","51309",0.526669472355924,7.43670622158536e-11,"ARMCX1",4.48502011093749e-09
"23567","51310",-0.20562499513466,0.0175760583257229,"SLC22A17",0.0504896716208343
"23568","51311",-0.000326745758421248,0.997021786192154,"TLR8",1
"23569","51312",0.289380643503669,0.000729139396094886,"SLC25A37",0.00321780191893013
"23570","51313",0.502429955945395,7.1809822897182e-10,"GASK1B",2.66322873375723e-08
"23571","51314",0.108344114412052,0.214477001422651,"NME8",0.36634894952189
"23572","51315",0.424816555903227,3.45980980805493e-07,"KRCC1",4.37303511664375e-06
"23573","51316",-0.0973764265707527,0.26482832993768,"PLAC8",0.427610106856609
"23574","51317",0.370188590695017,1.15576106123202e-05,"PHF21A",8.78505587946099e-05
"23575","51318",-0.0847859997705492,0.331887723970963,"MRPL35",0.49961722478916
"23576","51319",0.264349409556058,0.00210687812126391,"RSRC1",0.00808886710230836
"23577","5132",-0.201282286818085,0.0201673760467953,"PDC",0.0567438493047814
"23578","51320",0.37031898041774,1.14695391286913e-05,"MEX3C",8.73012027894599e-05
"23579","51321",0.220999816918912,0.0105783922074959,"AMZ2",0.0327027666230054
"23580","51322",0.406736801132328,1.18480661055217e-06,"WAC",1.23222860663325e-05
"23581","51324",0.354771321501789,2.7904880505465e-05,"SPG21",0.000187822618359561
"23582","51326",0.123151714122694,0.157882150618935,"ARL17A",0.293229923029432
"23583","51327",0.115733354604022,0.184652386442406,"AHSP",0.328169732251523
"23584","51329",-0.553353231793864,4.9341897205291e-12,"ARL6IP4",5.34633968542035e-10
"23585","5133",-0.0342065355449941,0.695886154447071,"PDCD1",0.810909265695957
"23586","51330",-0.361687782236743,1.88963070926516e-05,"TNFRSF12A",0.000133730193802339
"23587","51332",-0.123392638043299,0.157064272704056,"SPTBN5",0.292103602522755
"23588","51333",-0.156048665038757,0.0728677078897351,"ZNF771",0.162902145694293
"23589","51334",0.426805512286076,3.00825280182657e-07,"PRR16",3.8914327790882e-06
"23590","51335",-0.108133657202694,0.21537400527854,"NGRN",0.367502471258055
"23591","51337",-0.444638768886944,8.24176788966071e-08,"THEM6",1.3401866412437e-06
"23592","51339",-0.279936893589124,0.00110077292131687,"DACT1",0.00462751705073946
"23593","5134",0.298110366343341,0.000491928686306347,"PDCD2",0.00228885595329403
"23594","51340",0.371606506530404,1.0633224338776e-05,"CRNKL1",8.16667097930173e-05
"23595","51341",0.014813180641301,0.865615226012277,"ZBTB7A",0.922277015124621
"23596","51343",-0.353718079101462,2.95882394499916e-05,"FZR1",0.000197668278703188
"23597","51347",0.503128992966598,6.74298775917701e-10,"TAOK3",2.53769014918584e-08
"23598","51348",0.205809791002579,0.0174725043305737,"KLRF1",0.0502288023716222
"23599","51350",0.149664194935594,0.0855383923493081,"KRT76",0.185342500113296
"23600","51351",0.492104932950656,1.78972962303217e-09,"ZNF117",5.54582012908923e-08
"23601","51352",-0.137795441100978,0.113720599499267,"WT1-AS",0.230204287468013
"23602","5136",0.508825609044256,4.01611510298903e-10,"PDE1A",1.65826042782944e-08
"23603","51360",0.441339569257613,1.0531456605429e-07,"MBTPS2",1.64785736295236e-06
"23604","51361",0.0650723800514873,0.456781682270015,"HOOK1",0.617636044914344
"23605","51362",0.298226958929821,0.00048930876456306,"CDC40",0.00227826448502357
"23606","51363",-0.0563545583524826,0.519387399759755,"CHST15",0.672084011491021
"23607","51364",-0.326759104107198,0.000123677569256008,"ZMYND10",0.000684926254593651
"23608","51365",0.0390194911497575,0.655657248049507,"PLA1A",0.78172432364808
"23609","51366",0.422701676294024,4.01060646294747e-07,"UBR5",4.95807859379144e-06
"23610","51367",-0.480927096777648,4.65109151739862e-09,"POP5",1.20760838176091e-07
"23611","51368",0.0792752251482218,0.36438292564134,"TEX264",0.531124116699533
"23612","5137",0.14373928976917,0.098816595623896,"PDE1C",0.206749734618912
"23613","51371",-0.0307602635042296,0.725228807730828,"POMP",0.830364194665492
"23614","51372",-0.362724462632573,1.78099089937554e-05,"TMA7",0.000127127092055318
"23615","51373",-0.13216363459772,0.129403505657369,"MRPS17",0.253351203636004
"23616","51374",0.129330416878461,0.137896300745659,"ATRAID",0.264741734077768
"23617","51375",0.404556309699768,1.36783538586396e-06,"SNX7",1.39975154486745e-05
"23618","51377",-0.0201258220910838,0.818142522064387,"UCHL5",0.893244459728321
"23619","51378",0.0275092106128179,0.753280645460548,"ANGPT4",0.849400526489251
"23620","51379",0.276075669974153,0.00129738878393132,"CRLF3",0.00533898752886021
"23621","5138",-0.0671255722649604,0.442671990980549,"PDE2A",0.604458531096839
"23622","51380",0.0437174584731685,0.61731857135525,"CSAD",0.751020785063598
"23623","51382",-0.0601315127952554,0.491738081326513,"ATP6V1D",0.648337444280692
"23624","51384",0.251405356873408,0.00351140634913861,"WNT16",0.0126355750935576
"23625","51385",0.361950547737042,1.8615184988303e-05,"ZNF589",0.000132163827295969
"23626","51386",0.178934926707533,0.0393257723755688,"EIF3L",0.0986372122614691
"23627","51388",-0.0500430519077546,0.567297910906891,"NIP7",0.712420632301677
"23628","51389",0.265702598441653,0.00199439124368423,"RWDD1",0.00772139608542669
"23629","5139",-0.143429411203493,0.0995534714650295,"PDE3A",0.208011473426845
"23630","51390",0.294618801626457,0.000576640690207667,"AIG1",0.00262408711563621
"23631","51393",0.105914905591376,0.22499354879682,"TRPV2",0.378674421518141
"23632","51397",0.408224817540279,1.07354345385169e-06,"COMMD10",1.13683828667859e-05
"23633","51398",-0.113458716146389,0.193490720463894,"WDR83OS",0.339941623977367
"23634","51399",-0.211592556896074,0.0144884393421822,"TRAPPC4",0.0428016271106263
"23635","514",-0.151245781074988,0.0822463529905153,"ATP5F1E",0.179712671658991
"23636","5140",-0.102239166086587,0.241590259406371,"PDE3B",0.398753815256752
"23637","51400",-0.316318639932699,0.000207883959926169,"PPME1",0.00107916088544106
"23638","51406",-0.0849700908511172,0.330835173607197,"NOL7",0.498372149755576
"23639","51409",-0.0224474027429994,0.79759198591379,"HEMK1",0.879622135609287
"23640","5141",0.385657734532302,4.55604775506667e-06,"PDE4A",3.91957237589493e-05
"23641","51411",0.000609831027311633,0.99444155957256,"BIN2",0.99862811125141
"23642","5142",-0.0599680107724757,0.492918611055462,"PDE4B",0.649352199330628
"23643","51421",0.151257335792501,0.0822226812061459,"AMOTL2",0.179672788378763
"23644","51422",0.279117624554433,0.00114005710830387,"PRKAG2",0.0047726936215812
"23645","51426",0.441305578809302,1.05579472811524e-07,"POLK",1.65098006841002e-06
"23646","51427",0.106500659572173,0.222424993163807,"ZNF107",0.375246683627904
"23647","51428",-0.366594056111884,1.4252351768009e-05,"DDX41",0.000105058020280148
"23648","51429",0.378791775409116,6.92745569897165e-06,"SNX9",5.65313121228413e-05
"23649","5143",0.0620407204055366,0.478064793904079,"PDE4C",0.636166170600564
"23650","51430",0.2408216285288,0.00523360429203404,"SUCO",0.0178395583331634
"23651","51433",-0.256107819288363,0.00292520708961217,"ANAPC5",0.010772871960811
"23652","51434",-0.318113700939919,0.000190382080209826,"ANAPC7",0.00100052437017546
"23653","51435",-0.221099310652035,0.0105425641006154,"SCARA3",0.0325980840548359
"23654","51438",0.0349220476888549,0.689848375028952,"MAGEC2",0.806282174367595
"23655","51439",0.564182320887964,1.5297141729334e-12,"FAM8A1",2.1027446909915e-10
"23656","5144",-0.210837424972884,0.0148509987918958,"PDE4D",0.043741646614915
"23657","51440",-0.0164794933945736,0.850665310029001,"HPCAL4",0.912540521228939
"23658","51441",0.536274548733639,2.87832639015236e-11,"YTHDF2",2.07464760417156e-09
"23659","51444",0.342393249082684,5.48296273559658e-05,"RNF138",0.000337717095414156
"23660","51447",0.0250190705366344,0.774989054233951,"IP6K2",0.864441953984218
"23661","51449",0.441531503067875,1.03830608242131e-07,"PCYOX1",1.62771047133622e-06
"23662","5145",0.0337742840994704,0.699542950021248,"PDE6A",0.813063357993956
"23663","51450",-0.291972757884992,0.000649566696796542,"PRRX2",0.0029186926953498
"23664","51451",-0.0841763836692625,0.335388487734849,"LCMT1",0.503492741978477
"23665","51454",0.20974044278717,0.0153917603039959,"GULP1",0.0450546168103854
"23666","51455",0.12375439778793,0.155842154919811,"REV1",0.290254043844583
"23667","51458",-0.0560253456806774,0.521834438353957,"RHCG",0.674197975219725
"23668","5146",0.240234699722824,0.00534814730634628,"PDE6C",0.018172081583236
"23669","51460",-0.0116229830365569,0.894365808213832,"SFMBT1",0.938672176795221
"23670","51463",0.23759181645248,0.00589212577910511,"GPR89B",0.0197380328191147
"23671","51465",0.15629484887809,0.072411318615209,"UBE2J1",0.162111389602017
"23672","51466",0.0254731741927495,0.771016755857796,"EVL",0.86175060027713
"23673","5147",-0.137286695242889,0.115073463119259,"PDE6D",0.232375646700905
"23674","51471",-0.103082235934525,0.237710366229238,"NAT8B",0.394174788832039
"23675","51473",-0.00691291771463751,0.937054851989668,"DCDC2",0.963451242877504
"23676","51474",0.195881199611603,0.0238445241220795,"LIMA1",0.0653001603858651
"23677","51477",-0.289303540268468,0.000731637867075226,"ISYNA1",0.00322625151226841
