"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS","HALLMARK_ANGIOGENESIS",30,0.559782384880806,1.47432745976308,0.0479452054794521,0.114155251141553,0.0696947849074742,1158,"tags=37%, list=9%, signal=33%","POSTN/VCAN/THBD/LUM/CCND2/COL3A1/VTN/VEGFA/JAG1/ITGAV/TIMP1"
"HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_DN",131,0.383364319418503,1.25438456741397,0.108048511576626,0.245564799037787,0.149923772044123,3301,"tags=38%, list=26%, signal=29%","CELF2/KIT/TGFBR3/EFEMP1/SYNE1/COL3A1/RGS4/CDON/SDC2/SLC22A18/DAB2/LAMC1/ATRX/BHLHE40/PLCB4/TGFBR2/SNAI2/ATRN/ACVR2A/FYN/TFPI/CAV1/VLDLR/HAS2/COL1A2/SCN8A/ANXA4/IGF1R/CDC42BPA/TJP1/FHL2/GRK5/PDGFRB/DDAH1/DLG1/PMP22/PTPRM/FBLN5/BMPR1A/COL5A2/DLC1/NR3C1/SCAF8/DUSP1/PHF3/IGFBP5/MAP1B/ADD3/ATXN1/NEK7"
"HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PANCREAS_BETA_CELLS",13,0.610398703496766,1.35209871494891,0.129283489096573,0.28105106325342,0.171589070196825,1838,"tags=31%, list=14%, signal=26%","PCSK1/DPP4/STXBP1/MAFB"
"HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE","HALLMARK_APICAL_SURFACE",28,0.496927814651742,1.28578443266297,0.159722222222222,0.303914417699976,0.185547749753669,1931,"tags=32%, list=15%, signal=27%","PCSK9/EFNA5/MDGA1/RTN4RL1/SRPX/GSTM3/SULF2/TMEM8B/GAS1"
"HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_BILE_ACID_METABOLISM",74,0.407468694748713,1.24856718628977,0.154676258992806,0.303914417699976,0.185547749753669,1713,"tags=20%, list=13%, signal=18%","ABCA8/ABCA6/ABCA9/BMP6/NR3C2/CH25H/HSD17B6/PEX11G/SLC22A18/OPTN/SLC27A5/NUDT12/PRDX5/EFHC1/ABCA1"
"HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_ESTROGEN_RESPONSE_LATE",136,0.365203209939554,1.20075715658217,0.164113785557987,0.303914417699976,0.185547749753669,1432,"tags=20%, list=11%, signal=18%","CPE/CYP26B1/CDH1/MEST/ST6GALNAC2/PGR/DNAJC12/SLC24A3/IL6ST/TNNC1/ANXA9/TIAM1/KLF4/FOS/HOMER2/CLIC3/TPD52L1/PDCD4/PTGES/SLC1A4/ACOX2/FRK/PDZK1/ID2/ALDH3A2/ASS1/PRSS23"
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION",146,0.36312658060315,1.19735959626504,0.158868335146899,0.303914417699976,0.185547749753669,2979,"tags=29%, list=23%, signal=22%","CDH8/VCAM1/CDH1/VCAN/CLDN11/NRXN2/ACTC1/ITGA10/PCDH1/TGFBI/ITGB4/CDH3/CERCAM/ADAMTS5/FBN1/SORBS3/SKAP2/VCL/ITGB1/ARHGEF6/MMP2/ACTG2/TMEM8B/BMP1/MYL9/ADAM9/RRAS/THBS3/PARVA/TJP1/PTK2/MPZL1/DLG1/RSU1/MAPK13/COL16A1/TRO/NEXN/CLDN15/MYL12B/ADRA1B/CDH6"
"HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_EARLY",149,0.357607966704581,1.18073095310952,0.175324675324675,0.313079777365492,0.191143443023142,2316,"tags=30%, list=18%, signal=24%","DEPTOR/NAV2/CYP26B1/PGR/SLC24A3/IL6ST/ANXA9/TIAM1/KLF4/FOS/SLC1A1/CLIC3/TPD52L1/PODXL/PTGES/MUC1/ELOVL2/SLC1A4/SVIL/DHRS3/UGCG/FRK/PDZK1/RASGRP1/LRIG1/BHLHE40/SH3BP5/PRSS23/STC2/MAST4/ABAT/SLC39A6/AREG/EGR3/KCNK15/MYOF/IGF1R/FLNB/RPS6KA2/DYNLT3/OLFML3/FHL2/KRT8/SYBU"
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB",164,0.351573697394305,1.16694725220804,0.19848975188781,0.342223710151397,0.208936580934537,2061,"tags=24%, list=16%, signal=20%","SERPINB2/IL1A/IL6ST/PTX3/ATF3/KLF4/FOS/INHBA/IL6/LIF/GFPT2/TSC22D1/TNFAIP8/IL1B/MAP3K8/VEGFA/MSC/TNFSF9/PTGER4/FOSB/JAG1/JUN/TNFAIP3/ID2/KLF2/BHLHE40/BIRC3/CCNL1/EDN1/AREG/CEBPD/EGR3/ABCA1/NR4A2/KLF9/TNC/ZFP36/SLC2A3/IER3"
"HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM","HALLMARK_XENOBIOTIC_METABOLISM",131,0.348377865725516,1.13990738381067,0.229327453142227,0.382212421903712,0.233350741793845,1399,"tags=15%, list=11%, signal=14%","AKR1C3/IGFBP1/CD36/CFB/PDK4/CYP2E1/TGFB2/PROS1/SPINT2/MAN1A1/SLC6A6/VTN/CDO1/PTGES/GAD1/ENPEP/ACOX2/ID2/IL1R1/GCLC"
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING",143,0.338944882975801,1.11848061285829,0.274701411509229,0.443066792756821,0.27050393663048,2196,"tags=27%, list=17%, signal=22%","FGL2/PTH1R/PRKCH/TIAM1/CAPN3/PENK/NDRG1/LIF/CCND2/MYO1E/MAP3K8/MUC1/PTCH1/S100A1/SCN9A/DHRS3/COL6A1/NCOA3/ITGAV/P4HA1/SLC39A8/AHR/LRIG1/BHLHE40/SMPDL3A/HUWE1/SPRED2/FLT3LG/SYT11/EMP1/ENO3/GBP4/ANXA4/SLC2A3/IGF1R/TTC39B/IRF6/NT5E"
"HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY","HALLMARK_P53_PATHWAY",169,0.331253351058302,1.1053502951033,0.295187165775401,0.461229946524064,0.281593019983113,3109,"tags=30%, list=24%, signal=23%","FGF13/IL1A/CDKN2A/IFI30/NDRG1/ATF3/KLF4/FOS/ITGB4/NUPR1/RRAD/LIF/CCND2/TSC22D1/TPD52L1/ABHD4/TXNIP/CDKN2B/TNFSF9/JUN/PROCR/FUCA1/DDIT4/ANKRA2/ABAT/TSPYL2/F2R/PTPN14/POLH/STEAP3/ZMAT3/IER3/SESN1/CTSD/MXD4/MDM2/PDGFA/CTSF/DDIT3/FAS/NOL8/ADA/ACVR1B/MXD1/BTG1/RGS16/S100A4/SLC7A11/ISCU/ERCC5/RETSAT"
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING",184,-0.230562791855086,-1.03580499465683,0.388631688803234,0.588835892126112,0.359499807824363,1711,"tags=19%, list=13%, signal=17%","TFRC/TRIB3/SLC2A1/SDF2L1/FDXR/UNG/NFYC/TUBG1/FADS1/MLLT11/NUP205/PSMA3/PDAP1/ARPC5L/RPA1/EBP/DHFR/HMBS/RRP9/STC1/DDX39A/FADS2/MCM2/HPRT1/TUBA4A/TOMM40/BUB1/DHCR24/MCM4/PLK1/CDC25A/RRM2/CCNF/AURKA/CORO1A"
