"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","log10padj","gene"
"ZNF799",24.1792291123586,0.143453085963802,0.400349956317787,0.358319224718319,0.720104432722629,0.934424434442713,0.0294558136339731,"ZNF799"
"ZNF8",117.38296412597,-0.378987946113784,0.275653395127209,-1.3748713159832,0.169171343434253,0.588477728141739,0.230269969062141,"ZNF8"
"ZNF800",182.863551536705,0.283814119606765,0.255558051085417,1.11056614495743,0.266755142033949,0.702591855139547,0.153296889113384,"ZNF800"
"ZNF805",98.4881805349339,-0.0883982334085102,0.265718622725088,-0.332676093613382,0.739378797164206,0.939898493051285,0.0269190467067888,"ZNF805"
"ZNF808",83.3535716144271,0.25852995839884,0.230792384713832,1.12018409411299,0.262635320621763,0.7001761216998,0.154792704183442,"ZNF808"
"ZNF81",56.9437786222868,-0.183615945889634,0.286186715761409,-0.641594930083034,0.521136225689464,0.863933220753273,0.0635198257840759,"ZNF81"
"ZNF813",27.5453348437876,-0.420335078993541,0.364693006720545,-1.15257235879939,0.249085954039508,0.689058692495751,0.161743784273188,"ZNF813"
"ZNF814",41.6011810637874,-0.0449597991793458,0.328112513449613,-0.137025554760654,0.891010595850433,0.977627080098913,0.00982677705381189,"ZNF814"
"ZNF816",164.965854839123,0.245150479926076,0.169714266392396,1.44448952428822,0.148601324371557,0.556632390964056,0.254431525260954,"ZNF816"
"ZNF821",32.4622781275542,0.485689948399165,0.323485704155366,1.50142631393038,0.133245332109564,0.530955204916997,0.274942117483484,"ZNF821"
"ZNF823",30.0992273919068,0.561474212007516,0.367906736896617,1.52613191251589,0.126977015900951,0.518663956964956,0.28511393098291,"ZNF823"
"ZNF827",309.901331008685,0.169217087040563,0.226929321283268,0.745681898150725,0.45585959666446,0.83470554178418,0.0784667031175433,"ZNF827"
"ZNF829",27.5026236098432,-0.220740661901927,0.346179671271564,-0.637647673218698,0.523703055066737,0.865236615367223,0.0628651102275564,"ZNF829"
"ZNF83",39.7139333933289,-0.305954088581577,0.299821445218192,-1.02045431859927,0.307513043756822,0.740654090399124,0.130384574349693,"ZNF83"
"ZNF830",74.517853252142,0.166526277748917,0.221775135471156,0.750878935977811,0.452725518214681,0.83279333612264,0.0794627586377032,"ZNF830"
"ZNF836",72.511845738622,-0.471809464781389,0.256272993669931,-1.84104246813092,0.0656153355111385,0.3756402691402,0.425227856959861,"ZNF836"
"ZNF837",11.1232404712461,0.47587281962661,0.535975529523293,0.887862959060576,0.374614471537659,0.788877181040315,0.102990606104173,"ZNF837"
"ZNF839",72.3460325163764,0.100830358589839,0.258752143245984,0.389679317531233,0.696773692126106,0.928301104724784,0.032311132714206,"ZNF839"
"ZNF84",82.2791177120602,-0.34821917909647,0.264133482248086,-1.31834546734748,0.187388026969052,0.613474337029422,0.212203600043129,"ZNF84"
"ZNF841",220.597085219267,-0.367342587273626,0.232354419108261,-1.580958041097,0.113887631870268,0.489302628988297,0.310422450800366,"ZNF841"
"ZNF844",78.6868787682701,-0.50331531188954,0.241542002463055,-2.08375896016894,0.0371820981076544,0.27978476920316,0.553175931127472,"ZNF844"
"ZNF845",34.0287201239699,0.00774254437234278,0.34614720973833,0.02236777924108,0.982154582359102,0.997018476024639,0.00129679358282787,"ZNF845"
"ZNF846",29.9089930989864,0.0935563780054002,0.319681776053057,0.292654711696399,0.769786089749289,0.945690145652715,0.0242511364061852,"ZNF846"
"ZNF85",35.7052224430094,0.221686993078502,0.345845398316336,0.641000268205768,0.521522508705844,0.864059937086721,0.0634561308507566,"ZNF85"
"ZNF850",28.0093590581378,-0.0650846803679498,0.481049452674855,-0.135297275583725,0.892376839042784,0.977654528749973,0.00981458362076571,"ZNF850"
"ZNF862",38.7265454358554,-0.649017773914432,0.365815096006369,-1.77416892030922,0.0760352134253104,0.40379524439486,0.393838800165119,"ZNF862"
"ZNF879",16.8489222227559,-0.344527836765084,0.444507535515739,-0.775077606649224,0.438293802984585,0.823895834980992,0.0841276926142644,"ZNF879"
"ZNF880",287.138176179326,0.00130951367931336,0.222219115840437,0.0058928939320128,0.995298178125947,0.998647990797978,0.000587567423765693,"ZNF880"
"ZNF883",6.50699659592145,-0.56075447977893,0.629312936552511,-0.891058243377045,0.372897924821036,0.787556800108393,0.103718114256998,"ZNF883"
"ZNF90",17.0028410755943,0.336321212834182,0.431399702257847,0.779604647555282,0.43562361947585,0.821639396576175,0.0853187450370715,"ZNF90"
"ZNF91",259.396141387351,-0.0750659600994149,0.192559277008429,-0.389832997223651,0.696660042048582,0.928301104724784,0.032311132714206,"ZNF91"
"ZNF92",21.012959864265,-0.206040001346257,0.36214064297099,-0.568950227889119,0.569389917518256,0.887012603936578,0.0520702090507809,"ZNF92"
"ZNF93",42.1030359643316,0.109088090568526,0.348127113569456,0.313357065038721,0.754009399865317,0.942347544724081,0.0257888966559906,"ZNF93"
"ZNFX1",813.13080267524,-0.221518587882939,0.162530007943774,-1.36293962379902,0.172901539538904,0.594083275491,0.226152673619288,"ZNFX1"
"ZNHIT1",1112.88341163815,0.235264845879619,0.181683834060009,1.294913480315,0.19535007767037,0.624055604705466,0.20477671201491,"ZNHIT1"
"ZNHIT2",99.8829867868994,-0.183570490879138,0.228072047575177,-0.804879391538017,0.420889281845259,0.81307016429056,0.0898719751323989,"ZNHIT2"
"ZNHIT3",107.660706533802,0.202752661084347,0.228780132910378,0.886233688673365,0.375491613487521,0.789344599800556,0.102733357855909,"ZNHIT3"
"ZNHIT6",234.726438844914,-0.0761864789819107,0.202230056318799,-0.376731730034279,0.706372980120582,0.930216937264372,0.0314157571772343,"ZNHIT6"
"ZNRD1",65.3519765408656,0.0190542315733613,0.224819424504337,0.084753493232938,0.932457367466568,0.985414983524507,0.00638083843563744,"ZNRD1"
"ZNRF1",340.264810262801,-0.0705955044364148,0.204597751576732,-0.345045357988398,0.730060271507389,0.937561967633434,0.0280000182009219,"ZNRF1"
"ZNRF2",40.3857104855758,-0.782485381425792,0.359628766580473,-2.17581421215563,0.0295691555460398,0.243372450272747,0.613728585398062,"ZNRF2"
"ZNRF2P1",6.51972419158343,-0.357191624205781,0.641908179523315,-0.556452831729039,0.577901330867615,0.891060401807345,0.0500928556909431,"ZNRF2P1"
"ZNRF3",51.5611651920822,-0.108334798638357,0.314655208503086,-0.344296854813685,0.730623049367854,0.937702142336477,0.0279350917728807,"ZNRF3"
"ZP3",12.3147973569544,0.206063665737603,0.58549371848507,0.351948550824389,0.724876847341677,0.935453941707328,0.0289775906917945,"ZP3"
"ZRANB1",398.075708200659,-0.135903904522674,0.166003693126899,-0.818680006226033,0.412969006784006,0.8083820651579,0.0923833303489168,"ZRANB1"
"ZRANB2",67.5118026478519,0.0998439869641188,0.284265315707677,0.351235206854406,0.725411899339609,0.935709737377412,0.0288588510540538,"ZRANB2"
"ZRANB3",35.3389923557947,-0.218854438554425,0.299868535675801,-0.729834619231396,0.465491280495716,0.838587885039623,0.0764514160779857,"ZRANB3"
"ZRSR2",50.2757284853311,0.0468220413017683,0.28380295214906,0.164980811324247,0.868959085428141,0.975490053162656,0.0107771546432151,"ZRSR2"
"ZSCAN12",33.2758880650429,-0.158497987302313,0.331065284518135,-0.478751456930939,0.632115454231594,0.909392701792373,0.0412485354883097,"ZSCAN12"
"ZSCAN12P1",8.59592738130486,-0.328881157172305,0.58669898147383,-0.560562004635037,0.575096159406625,0.889426133891393,0.0508901138818264,"ZSCAN12P1"
"ZSCAN16",14.702790697253,0.19933322367736,0.45685953762218,0.436311836051035,0.662610495488747,0.918005547483982,0.037154694360411,"ZSCAN16"
"ZSCAN18",176.245658340449,-0.47043603170894,0.233112183602283,-2.01806711446519,0.0435842720390566,0.305430493610985,0.515087605963706,"ZSCAN18"
"ZSCAN2",22.8528471273794,-0.289068556085082,0.490098253407658,-0.589817560203868,0.555312968544863,0.881314051118241,0.0548693057039664,"ZSCAN2"
"ZSCAN20",50.0925827343221,0.00897814991941788,0.250977746413351,0.0357726931878302,0.971463606805327,0.994345060973108,0.00246287911233908,"ZSCAN20"
"ZSCAN21",63.4508072076495,0.126525312117669,0.248191283031724,0.50978950820564,0.61019893684174,0.899469309194329,0.0460136506340965,"ZSCAN21"
"ZSCAN22",57.0148164076692,0.25282504518913,0.238422739020833,1.06040659639867,0.288959662522209,0.725932864646169,0.139103541644103,"ZSCAN22"
"ZSCAN29",109.574389015115,0.182604540079394,0.229152785655459,0.796868078898016,0.425527651520062,0.816418580000679,0.0880871201980682,"ZSCAN29"
"ZSCAN30",95.0902737390783,0.0475516167681671,0.334611888100506,0.142109764952177,0.886993305144597,0.977627080098913,0.00982677705381189,"ZSCAN30"
"ZSCAN5A",23.0035146755002,0.610283497367478,0.384860655449139,1.58572586915975,0.112801508224063,0.487225386291558,0.312270091395072,"ZSCAN5A"
"ZSWIM1",6.78167925448174,-0.94033964050273,0.711765803946637,-1.32113629973326,0.186455921414063,0.611568935547101,0.213554582551919,"ZSWIM1"
"ZSWIM3",36.9358262309229,-0.269708794526926,0.36171486183739,-0.745639239584726,0.455885372357128,0.83470554178418,0.0784667031175433,"ZSWIM3"
"ZSWIM4",52.7908030588707,-0.01126267406939,0.264408397005076,-0.0425957503504465,0.966023783146471,0.993441108584567,0.00285787286702081,"ZSWIM4"
"ZSWIM6",183.827423733923,-0.0837783822395115,0.213521237935964,-0.392365570045247,0.694788121738574,0.928174791483376,0.0323702308624038,"ZSWIM6"
"ZSWIM7",67.6976179195453,-0.434765713514548,0.344823709060584,-1.26083474567047,0.207368392487063,0.639622136396864,0.19407651436194,"ZSWIM7"
"ZUFSP",80.2530014623797,0.215487909777251,0.292034271510268,0.737885689452974,0.460583915841709,0.835705470737348,0.0779467548230553,"ZUFSP"
"ZW10",130.075138468388,0.326953354776789,0.296172608761443,1.10392840223837,0.269624197166729,0.704099236668966,0.152366126510655,"ZW10"
"ZWILCH",367.104955443255,0.640563820634929,0.24051355024991,2.66331697307423,0.00773744911320991,0.103117016979213,0.986669658961534,"ZWILCH"
"ZWINT",365.377253883821,0.555036438618905,0.231096307766048,2.40175381417517,0.0163166852863532,0.169527139726798,0.770760765366074,"ZWINT"
"ZXDA",28.5592482709935,-0.169206168175514,0.305343422057626,-0.554150363008575,0.579475945345835,0.8915121416148,0.0498727377377555,"ZXDA"
"ZXDB",63.3332111777088,-0.0234822596383274,0.299124905366586,-0.0785031911988379,0.937427791849341,0.986708549714619,0.00581110867029436,"ZXDB"
"ZXDC",86.379567309414,-0.511999515496619,0.39482744719554,-1.29676778839301,0.194711097020812,0.623610372989073,0.20508666947029,"ZXDC"
"ZYG11A",12.9609749406812,0.707131764332882,0.476695365825016,1.48340389906885,0.137967132119899,0.539478053481786,0.268026218164806,"ZYG11A"
"ZYG11B",322.926909416342,-0.306490354509681,0.206634318762848,-1.48325000583004,0.138007999750921,0.539478053481786,0.268026218164806,"ZYG11B"
"ZYX",9006.62942253724,0.0571916475054956,0.140752809555924,0.406326862575147,0.684502450324059,0.924464800571458,0.0341096201550045,"ZYX"
"ZZEF1",327.49319817247,0.046800842453537,0.156394012687219,0.29924957899211,0.764749622862417,0.94464672812317,0.0247305753122452,"ZZEF1"
"ZZZ3",215.322646380329,0.03174002563551,0.211910355367803,0.149780437017437,0.880937844227615,0.976723889773733,0.0102281897051789,"ZZZ3"
"DHRS4-AS1",16.1117537650275,-0.170121518618128,0.460147838698409,-0.369710567584845,0.711598157063222,0.931896125374925,0.0306324939664271,"DHRS4-AS1"
"CCDC163P",10.6426504897731,0.32153060872342,0.509963465243543,0.630497340765121,0.528369242086121,0.867500585382203,0.061730223478674,"CCDC163P"
"LINC00670",7.87458109824398,-0.799851988082717,0.573406702296505,-1.39491217120291,0.163042326372003,0.581065374156244,0.235775003516517,"LINC00670"
"HCG18",41.7937566401079,0.182947410512947,0.280709363052913,0.651732484172472,0.514573763043375,0.860290761922923,0.0653547406671599,"HCG18"
"HILS1",4.95335594933057,-0.512605748480901,0.714361060252114,-0.717572355217669,0.473021008164633,0.843141469114434,0.0740995498105105,"HILS1"
"HLA-F-AS1",8.0062343708523,-0.179204280868414,0.582084863713587,-0.307866244322393,0.758184112181538,0.94354787956083,0.025236057023721,"HLA-F-AS1"
"HOTAIRM1",119.663406338783,0.404314697499933,0.22234089670581,1.81844502514039,0.0689961419460264,0.386521226913725,0.412826650572674,"HOTAIRM1"
"LINC00161",20.5450594200731,2.01491693348221,0.471820164201885,4.27051891029409,1.95018683559699e-05,0.000944009980112352,3.02502341429853,"LINC00161"
"FAM86JP",15.0748147558803,-0.441241654472377,0.429339517539508,-1.02772196931948,0.304080630512622,0.737398867683137,0.132297533612657,"FAM86JP"
"LOC100129917",30.734602231409,-0.185110959868055,0.313817698448037,-0.589867814286792,0.555279273754212,0.881314051118241,0.0548693057039664,"LOC100129917"
"LOC100131089",9.05516628216665,-1.2252466400621,0.557217840900036,-2.19886469909694,0.027887544359731,0.234898853970749,0.629119102061875,"LOC100131089"
"BCDIN3D-AS1",8.6468042421825,-1.01369081408089,0.580221896255125,-1.74707438761526,0.0806244355126006,0.415062758477671,0.381886231962893,"BCDIN3D-AS1"
"LOC100294145",37.0015398068547,-0.290357681658471,0.291228815357644,-0.997008765433791,0.31876025527931,0.750005915342164,0.124935311287861,"LOC100294145"
"LOC100505702",13.5359624745743,-0.674000465851945,0.468077483172279,-1.43993353682402,0.149886203725621,0.55790346411801,0.253440941972557,"LOC100505702"
"LOC100505876",8.74178452979227,-0.230131535724639,0.601449431193218,-0.382628237369982,0.701995430322162,0.929665646403584,0.0316732170705398,"LOC100505876"
"LOC100506343",44.8127605342235,-1.5145365365915,0.297222875843423,-5.09562573975415,3.47591220775014e-07,3.22902020828789e-05,4.49092923701429,"LOC100506343"
"LOC100506994",13.7222624942255,0.146681298248515,0.438371379873802,0.334605097373695,0.737922999214454,0.939431597347381,0.0271348366130297,"LOC100506994"
"LOC254128",21.3516104999299,-0.448110123485265,0.401774404602461,-1.1153277021931,0.264710018469159,0.701267849305798,0.154116071537765,"LOC254128"
"LOC401093",529.491259045327,-0.128703195099137,0.231928698649478,-0.554925698495168,0.57894548339204,0.8915121416148,0.0498727377377555,"LOC401093"
"LOC401397",286.445266080216,0.100480055813394,0.254387890785713,0.39498757390946,0.692852058519619,0.927248716948723,0.0328037589402801,"LOC401397"
"LINC00623",6.78468428731895,-0.679389902775114,0.652354873998651,-1.04144221167652,0.297670360236243,0.733282581800798,0.134728630997355,"LINC00623"
"LOC730101",345.201508854383,-0.272720457399503,0.24390963849418,-1.11812087084049,0.263515373757293,0.701110141069515,0.154213751075703,"LOC730101"
"MIR22HG",87.31627840742,-0.483380487123448,0.369132500691444,-1.30950400254109,0.190363682834805,0.617630911385446,0.209270976422027,"MIR22HG"
"PMS2P5",166.632032988996,-0.21805764143005,0.178669031988063,-1.22045571638077,0.222292167072616,0.655564714938242,0.183384429903261,"PMS2P5"
"RPL23AP7",212.773602962686,0.284569827588127,0.209491854899511,1.35838134482426,0.174342710631953,0.594260017591992,0.226023488525732,"RPL23AP7"
"RPL23AP82",28.6316216768526,0.240772000763051,0.342085480509412,0.703835779304365,0.48153504906028,0.845493366111952,0.072889795602934,"RPL23AP82"
"SBDSP1",159.451151675757,-0.0398517915927735,0.245586893729685,-0.162271654596674,0.871091935172146,0.975676591371668,0.0106941145653093,"SBDSP1"
"SNHG10",3.79865406466049,0.386810369743585,0.858840853311085,0.450386550956813,0.652431740738521,0.916105284826779,0.0380546114940372,"SNHG10"
"SNHG8",386.222237742302,-0.753596022628163,0.251460437401203,-2.99687708498577,0.00272760666183972,0.0496550181061716,1.30403685541241,"SNHG8"
"TEKT4P2",87.3511340619208,-0.589837552976738,0.292967343035917,-2.01332184967942,0.0440807811885241,0.307179586064982,0.512607649167589,"TEKT4P2"
"TXNRD3",138.658950354741,-0.168861844298506,0.227150291176718,-0.743392594496548,0.457244026501167,0.834867361745435,0.0783825168968561,"TXNRD3"
"ZNF271",232.158675372336,0.12469891946142,0.235354130812422,0.529835270071406,0.596226148873138,0.895810032512049,0.0477840780375418,"ZNF271"
"ZNF767",65.7532660894959,-0.324230356081766,0.24600150417396,-1.31800151861058,0.187503139548109,0.613549511797672,0.212150385124606,"ZNF767"
"ASPSCR1",371.662216318204,0.267763463836765,0.323871637989782,0.826757988129893,0.408374246564241,0.807555067769921,0.0928278531291484,"ASPSCR1"
"BBIP1",25.2268807273802,-0.305180459193947,0.364503195227171,-0.837250436182727,0.40245181266298,0.803935839520344,0.0947786100253642,"BBIP1"
"CDON",17.9587439680506,-0.87131199364606,0.427124585025919,-2.03994811863426,0.0413554933987325,0.297373536482405,0.526697682320561,"CDON"
"CLIP1",471.028637823743,-0.184509377660683,0.229498317263719,-0.803968324737918,0.42141526857515,0.813718554665817,0.0895257809724278,"CLIP1"
"GLRX",471.679949695549,-0.276461571846583,0.247657910997066,-1.11630422276258,0.264291934690182,0.701110141069515,0.154213751075703,"GLRX"
"IFI27",56.1394070644906,-1.00933894863607,0.391134084004482,-2.58054460072189,0.0098644613121147,0.120676984378499,0.91837555103385,"IFI27"
"LEPRE1",1814.79353782034,0.0543086684823961,0.139434456039544,0.389492454196502,0.696911891528104,0.928301104724784,0.032311132714206,"LEPRE1"
"NAV2",32.8183275794578,-0.752849425889941,0.330696234674637,-2.27655880820853,0.0228125850511154,0.208403452850873,0.681095089875111,"NAV2"
"PCMT1",149.245499923802,0.528958727531701,0.194171381849823,2.72418480258234,0.0064460426365882,0.0917337138875904,1.03747102349626,"PCMT1"
"PHB2",1400.84654673201,0.0539545679501063,0.166254947426724,0.324529096939424,0.745537497067937,0.940588068467296,0.0266005346604048,"PHB2"
"PPP1CC",1000.67544772147,0.270864678780553,0.199361435955932,1.35866135535073,0.174253923145854,0.594260017591992,0.226023488525732,"PPP1CC"
"UXS1",656.567251586088,0.0400146273572019,0.147143666857982,0.27194257294011,0.785666175842078,0.951074192132551,0.0217856029606245,"UXS1"
"ZNF266",88.5667582994334,-0.104828913942189,0.218184231231188,-0.480460541766248,0.630899954079916,0.908559218037805,0.0416467610043741,"ZNF266"
"ABCA11P",144.72745197488,-0.0219820610187774,0.21923619046576,-0.100266570825178,0.920132696332893,0.982394845621693,0.00771392483068512,"ABCA11P"
"ACAD11",200.423407524621,-0.61765451156426,0.190323362896227,-3.24529002727338,0.00117331057389269,0.0257354267197227,1.58946862630697,"ACAD11"
"ACOT1",75.4195120662479,0.178282701158829,0.246346351666821,0.723707495372017,0.469245330556355,0.841013109933004,0.0751972342529973,"ACOT1"
"ACSS1",10.8572696870976,-0.89497013031757,0.51324936079625,-1.74373355074251,0.0812055621551601,0.416883816443841,0.379984963989938,"ACSS1"
"AFG3L1P",19.2520709395138,0.0855234243922243,0.52003225728945,0.164457921971986,0.869370669077888,0.975490053162656,0.0107771546432151,"AFG3L1P"
"AGSK1",64.1765885252577,0.0293838209604204,0.317557011581737,0.0925308523784782,0.926276279708732,0.984014754430927,0.00699838965819565,"AGSK1"
"AKR1C1",80.9776885650412,-0.463869927064818,0.253426126491447,-1.83039504839874,0.0671908876040913,0.380497388610529,0.419648319487178,"AKR1C1"
"ALDOA",54.6103565654011,-0.446858696485762,0.25677702703622,-1.74025963943702,0.0818134376101862,0.418761762491314,0.378032980997901,"ALDOA"
"ANKHD1",254.138783684938,0.0402487163187255,0.163679836500811,0.245899050116206,0.805760379156835,0.957568035568062,0.0188303594772735,"ANKHD1"
"ANKRD36BP1",788.683461208272,0.302805660967228,0.228383356457287,1.32586570958755,0.18488418293006,0.609941086293907,0.214712111109045,"ANKRD36BP1"
"SOWAHC",317.673273690364,0.203037719555436,0.238856064333882,0.850042137810754,0.395301659315888,0.801312274651311,0.0961982046039014,"SOWAHC"
"ANXA2P2",120.586735683891,0.24614537289407,0.276940229482119,0.888803238714594,0.374108834989164,0.788274019555221,0.103322786959559,"ANXA2P2"
"ANXA8",5.78273044125914,1.39679252248903,0.714954911201484,1.95367917697315,0.0507391703856134,0.329922119738466,0.481588566060249,"ANXA8"
"AP3S2",369.635682752883,0.0546405023011327,0.156585154831114,0.348950718604619,0.727126307549303,0.936157522630989,0.028651068512449,"AP3S2"
"AP4B1",43.7094413129582,0.31344260897431,0.276513259868827,1.13355362821661,0.256981833831044,0.69433457840492,0.158431206000095,"AP4B1"
"AP4S1",68.3050131531695,-0.164361729894465,0.28259759211107,-0.581610510785478,0.560829061480147,0.883964551237043,0.0535651507231573,"AP4S1"
"APEX1",1031.88468212166,0.00580316709057052,0.189158844256122,0.0306788039089148,0.975525695235162,0.995942758270791,0.00176562189911544,"APEX1"
"APITD1",44.6006695202174,-0.101919728716863,0.403120150816279,-0.252827174504884,0.800401767531223,0.95544790443506,0.0197929877645728,"APITD1"
"APLP2",3169.41443664157,0.0374594248969578,0.234901581589302,0.159468593797939,0.87329970017428,0.975746875797498,0.0106628305935539,"APLP2"
"APOBEC3G",29.904951746503,-0.738823844719515,0.320469070353286,-2.3054450899272,0.0211416586763846,0.19819261895727,0.702912523442153,"APOBEC3G"
"APOPT1",11.4890120415502,0.806299041818799,0.587280540642117,1.37293675853318,0.169772007911962,0.588934527171808,0.229932983767218,"APOPT1"
"AQP1",2292.14400647864,-0.273087724957977,0.357344074339886,-0.764215064885142,0.444739090445055,0.827881784099429,0.0820316730927226,"AQP1"
"ARHGEF26",15.7880162868789,-0.22259351925259,0.418137710558462,-0.532344999343148,0.594487071059091,0.895698330540078,0.0478382352506568,"ARHGEF26"
"ARHGEF4",45.0943891677083,-0.17954691350021,0.371818658232217,-0.482888390684457,0.62917498528658,0.907848078779752,0.0419868211571357,"ARHGEF4"
"ARL17B",5.90738908788454,-1.46596790053727,0.74265781246098,-1.97394799588712,0.0483876564856746,0.322406091551054,0.491596761215531,"ARL17B"
"ARNTL2",235.365084215241,0.887197700907473,0.25262979893956,3.51184897676988,0.000445000797030772,0.0120388438323057,1.9194152191712,"ARNTL2"
"ARPC4",1684.95247731148,0.142205852565337,0.174622145313134,0.814363220142167,0.415436902324271,0.81022380734252,0.0913949998026661,"ARPC4"
"ASB3",118.598535490582,-0.10409237895529,0.223923986743513,-0.464855866801441,0.642034677098409,0.912425884191372,0.0398024029196884,"ASB3"
"ATP5J2",3113.34745974089,0.0641608746109047,0.127206884539681,0.504382092550113,0.61399289946097,0.90112302410089,0.0452159137480548,"ATP5J2"
"ATP5O",506.167912552339,0.0691734125238494,0.158963970533754,0.435151514469509,0.66345245340023,0.918279830878451,0.0370249544332892,"ATP5O"
"BAGE2",166.936725481252,-0.0550735705030469,0.180231813375515,-0.305570750643787,0.759931493470669,0.943748451837349,0.0251437477961836,"BAGE2"
"BBS5",42.2525299774587,-0.20318935444267,0.309323668532425,-0.656882660828041,0.511256368058759,0.859732426609708,0.0656366926265455,"BBS5"
"BCL2L2",96.721045179101,-0.319293322149733,0.233529273861957,-1.36725180903219,0.171546391165277,0.592486907048145,0.227321242380424,"BCL2L2"
"LOC100499484-C9ORF174",6.47480132909185,0.184564975436505,0.612985895983479,0.301091716213776,0.763344557615301,0.944490084261717,0.0248025971630323,"LOC100499484-C9ORF174"
"BID",56.3248336509483,0.222653448565189,0.277281225656038,0.802987825946019,0.421981771100284,0.814190240696546,0.0892741076027,"BID"
"BIVM",160.667294490141,0.0649694303610786,0.287093349874916,0.226300715044028,0.820967542290881,0.962473724466823,0.0166111178972079,"BIVM"
"BMI1",282.281444486445,0.308765728140472,0.200303115186021,1.5414923919367,0.12319699316392,0.508613605861221,0.293612026245614,"BMI1"
"BMS1P1",17.9334070685582,0.397118310835432,0.444717443937642,0.892967694991329,0.371874472914689,0.787556800108393,0.103718114256998,"BMS1P1"
"BMS1P4",55.2018238975503,-0.102345225577195,0.25208573414209,-0.405993722435348,0.684747212931987,0.924512328901658,0.034087292900421,"BMS1P4"
"BTN2A3P",14.9516698012336,-0.493252592618342,0.519399886790357,-0.949658644838001,0.342285729481012,0.767116629983593,0.115138602273135,"BTN2A3P"
"PARPBP",39.0247536688631,0.508576079465061,0.448839997727104,1.1330899252305,0.25717649174999,0.694415002515361,0.158380904998539,"PARPBP"
"PIANP",10.8280840064347,-0.795862191031519,0.554407522308558,-1.43551838495542,0.151139433171698,0.560227376939522,0.251635672086438,"PIANP"
"C15orf38",193.936790854572,-0.148442738846145,0.16785573691817,-0.884347127906097,0.376508854968524,0.789470321879809,0.102664191540544,"C15orf38"
"LINC00597",5.00139256370249,-1.28253209538135,0.757307476725287,-1.69354210119146,0.090352328173248,0.440567855708535,0.355987192608916,"LINC00597"
"C17orf76-AS1",17.4476527022211,-1.17809043730954,0.406170643921867,-2.90048149697437,0.00372589834851764,0.0625970741159201,1.20344596591109,"C17orf76-AS1"
"C1orf213",11.2707048802048,-1.42012666251738,0.511542744653324,-2.77616421571928,0.00550044189478923,0.0823371835293449,1.08440399279863,"C1orf213"
"C21orf119",11.3665418241364,-0.237403509899572,0.474774634519981,-0.500034105949233,0.617051062612419,0.90112302410089,0.0452159137480548,"C21orf119"
"C4A",17.438684919949,-0.604015542269897,0.452529161202297,-1.33475495958122,0.181956559232435,0.607262493029869,0.216623541820281,"C4A"
"C4B",13.1754250870761,-0.790080893045225,0.487984971277437,-1.61906808518502,0.105432614691877,0.473024024864055,0.325116800909302,"C4B"
"NREP",807.993600253088,-0.331441065659175,0.220260179503583,-1.50477070529121,0.132383037772629,0.529280790892215,0.276313867506741,"NREP"
"C5orf25",106.624742152751,0.248003183372735,0.205686995197249,1.20573098525216,0.227921233676225,0.662335729223265,0.178921816618562,"C5orf25"
"C6orf147",9.34331458363513,-0.492945122806947,0.668223605718582,-0.73769486529416,0.46069989305904,0.835736027855511,0.077930875370722,"C6orf147"
"C7orf55",281.926186071795,-0.00462406481868938,0.236149234885904,-0.0195811128540116,0.984377530704637,0.997723684149409,0.000989718296552202,"C7orf55"
"MSANTD3",505.748419956919,0.356484355795729,0.182273002981965,1.95577156223734,0.0504920702910732,0.329153727884686,0.482601221870458,"MSANTD3"
"CARD16",13.2152848343766,-1.31517649762629,0.470232095015007,-2.7968667208569,0.00516008144204979,0.0783327025289068,1.10605688975837,"CARD16"
"CATSPER2P1",32.2721207932452,-0.0590615426742486,0.342137658614856,-0.17262508580131,0.862946132296778,0.975001022664774,0.0109949287758888,"CATSPER2P1"
"CBWD5",40.6114471748612,0.284081366052516,0.350459040200275,0.810597911499653,0.417596616628348,0.810817112313399,0.0910770940874929,"CBWD5"
"CCDC144B",10.7318416252102,-0.592343267683597,0.523168232465466,-1.13222330968404,0.257540562638898,0.695118335414864,0.157941255779706,"CCDC144B"
"CCDC169",7.29981735231273,-1.08090273102031,0.657671144242142,-1.64353072273814,0.100273174170255,0.461323924772837,0.335994021811871,"CCDC169"
"CD302",24.802343217135,-0.0681580798968447,0.522559918465762,-0.130431128543033,0.896225339927667,0.977987304876383,0.00966678269493276,"CD302"
"CDK11A",125.805580778008,0.243959708433427,0.244119673851643,0.999344725414005,0.317627726294118,0.749516005603267,0.125219088538239,"CDK11A"
"CDKL1",63.3271144323734,0.118484529308103,0.305638287250286,0.387662587609898,0.698265745534479,0.928716165274095,0.0321169950374754,"CDKL1"
"CEBPG",48.7904159940193,-0.360971293193472,0.309722207999914,-1.165467905981,0.24382964401338,0.682290968430797,0.16603037749135,"CEBPG"
"CHMP3",1711.10254041759,-0.0638929037939005,0.159592961373115,-0.400349133471647,0.688899383874559,0.926205684353642,0.0332925579611662,"CHMP3"
"CHMP4A",240.320422574239,-0.0247315807487651,0.183717275661042,-0.134617610999168,0.892914216792198,0.977663196410353,0.00981073328276102,"CHMP4A"
"CHURC1",13.5187264515916,0.322047800288776,0.454427578406288,0.708688943171586,0.478517527768499,0.844619237390504,0.0733390311311009,"CHURC1"
