"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"TIMM44",517.092663161297,-0.884043829982526,0.302362564961928,-2.92378730843826,0.00345800938710612,0.0126216845360264,"TIMM44"
"STK24",1074.63549038006,-0.884174947461092,0.177266256928171,-4.98783560268531,6.10594916291426e-07,5.96081544819576e-06,"STK24"
"JAGN1",921.699620237982,-0.885083752039085,0.265129434637157,-3.33830814843462,0.000842902154620183,0.00379874689072611,"JAGN1"
"LYAR",324.849911417938,-0.885541295020371,0.20219299533864,-4.3796833492537,1.18851885645696e-05,8.81560070560796e-05,"LYAR"
"SLC35B4",440.731602594605,-0.885692484035048,0.208581538959959,-4.24626497844123,2.17363552102484e-05,0.000150576465050907,"SLC35B4"
"CLIC1",14044.8438514549,-0.886127172753275,0.253046569825589,-3.5018343594384,0.000462066788058663,0.00224333955901013,"CLIC1"
"DDX28",103.607291007463,-0.887480693629506,0.2753784027994,-3.22276796076848,0.00126958354679785,0.005373233161694,"DDX28"
"RPL14",128.629126183109,-0.88945921214872,0.251775561582756,-3.53274641334228,0.00041126675625063,0.00201832420865303,"RPL14"
"C19orf55",136.157278578891,-0.88975427095672,0.291876196063172,-3.04839614520722,0.00230066420611505,0.00890989607561979,"C19orf55"
"AURKAIP1",1312.13505894708,-0.890300872646002,0.218770036430562,-4.06957409329035,4.70991595647003e-05,0.000302039127860339,"AURKAIP1"
"TPM3P9",52.1655733129615,-0.890343191294435,0.33449068383274,-2.66178770987728,0.00777268827739274,0.0248346392065436,"TPM3P9"
"MMP25",17.8495776879892,-0.891571208624531,0.661804141845984,-1.34718287821175,0.177921340909144,0.298125130377337,"MMP25"
"ALG10B",102.469207898198,-0.892003766132823,0.275527157670328,-3.23744408237288,0.00120605572662158,0.00516224392126626,"ALG10B"
"SLC25A44",325.234723210946,-0.892006014672357,0.195272696443936,-4.5680017274123,4.92395975689365e-06,3.96258549617865e-05,"SLC25A44"
"XRCC6",5813.58658017875,-0.892382217302242,0.238144460518369,-3.74723063202811,0.000178797678199561,0.000971370434088455,"XRCC6"
"ABT1",367.375806729419,-0.892408261934355,0.202834365462173,-4.39968966748281,1.0840579309084e-05,8.10214832402319e-05,"ABT1"
"AIMP2",403.025272677719,-0.892421392530812,0.202638608063458,-4.40400475042417,1.06270614277177e-05,7.98035719403348e-05,"AIMP2"
"TIMM8A",148.827806851083,-0.892649598951144,0.240617547138042,-3.70982752325637,0.00020740049239319,0.00111153701391976,"TIMM8A"
"MRPL3",1675.95193895774,-0.893139317881142,0.218727369357045,-4.08334503590725,4.43920356109108e-05,0.000286853016261746,"MRPL3"
"KIF5A",6.43483209454244,-0.893191624151301,0.8826977178485,-1.01188844843553,0.311591393078793,0.454903417275707,"KIF5A"
"COX7A2",8.67476688290503,-0.893361976269066,0.749300887040427,-1.19226066820453,0.233159051610529,0.364770897927666,"COX7A2"
"WHAMM",238.12229172523,-0.893573096076443,0.31586565894655,-2.82896564019215,0.00466987123334783,0.0162193037280835,"WHAMM"
"SLC25A33",72.3666224292454,-0.893952340366698,0.288950696594789,-3.09378849368318,0.00197618314962945,0.00782031192764183,"SLC25A33"
"CANT1",1259.24645355148,-0.895284711732978,0.182781434985647,-4.89811622172285,9.6759801027716e-07,9.15036240568363e-06,"CANT1"
"ELOF1",580.736784602769,-0.895556142036236,0.231201453469781,-3.8734883738665,0.000107288527124063,0.000619471655018875,"ELOF1"
"C16orf5",367.495917562271,-0.895895536007481,0.239947074717685,-3.73372143445203,0.000188671164246399,0.00102064183523063,"C16orf5"
"TOM1L1",144.346989921856,-0.895939125407455,0.309828830385105,-2.89172290484987,0.00383135697770688,0.0137158224260351,"TOM1L1"
"ZNF618",236.521243332637,-0.895996920316494,0.237926616405502,-3.76585408498153,0.000165980711086784,0.000908348945408529,"ZNF618"
"ANP32E",361.32628618527,-0.896201175244651,0.379022535324731,-2.36450630693192,0.0180541199440469,0.0495190914652906,"ANP32E"
"WBP11",1110.21908576265,-0.896729144089279,0.177148923660202,-5.06200729624154,4.14865144106294e-07,4.19860729174878e-06,"WBP11"
"NOC2L",1209.16770618289,-0.897615417920185,0.189677955321785,-4.73231281092945,2.21975978520272e-06,1.91769717045662e-05,"NOC2L"
"SAP25",15.3341162208615,-0.898421128545781,0.597220733312749,-1.50433680284723,0.132494667499379,0.23813763280479,"SAP25"
"RANGRF",29.6323988929512,-0.898846332187111,0.596651119135378,-1.50648562176444,0.131942555423736,0.237313346213525,"RANGRF"
"CLPB",7.18024659902096,-0.898942518527383,0.814636766835978,-1.10348876348762,0.269814968537588,0.408764684936197,"CLPB"
"LOC81691",32.4604621090469,-0.899185614161577,0.401195683393293,-2.24126442876032,0.0250089516460422,0.0644924368102751,"LOC81691"
"FRAS1",92.7957427277538,-0.899385035357838,0.291164215176667,-3.08892710188347,0.00200880722781865,0.00793951184311633,"FRAS1"
"MYRIP",12.2913546535344,-0.900700322865299,0.722246091011092,-1.24708230902902,0.212367318953394,0.340634034415131,"MYRIP"
"METRNL",1027.93300518521,-0.900713517565302,0.190527214456159,-4.72747958939252,2.27323906071685e-06,1.96122888644171e-05,"METRNL"
"DOCK2",21.8094808503736,-0.900870279142261,0.505726842069682,-1.78133767916186,0.0748573025640192,0.1535004082792,"DOCK2"
"PTGES3L-AARSD1",4.39298826324908,-0.901157034300264,1.10583884678315,-0.814908100689087,0.415124915922042,0.55755638776237,"PTGES3L-AARSD1"
"SLCO3A1",115.412749622935,-0.901221869260384,0.265974009321937,-3.38838321668317,0.000703059609581785,0.00324573645151052,"SLCO3A1"
"LAS1L",409.741694634374,-0.901303928381647,0.192277785286414,-4.68750941269205,2.7654998551243e-06,2.34762265293528e-05,"LAS1L"
"SH3RF3-AS1",231.670681412278,-0.902284021308322,0.237460822075439,-3.79971741621309,0.000144861175404941,0.000809882456856434,"SH3RF3-AS1"
"CBX5",1673.44535267882,-0.902567127944253,0.195310789309056,-4.6211841708143,3.81555859594641e-06,3.14575603479369e-05,"CBX5"
"RSRC2",284.198332335729,-0.902664959767788,0.347797143723309,-2.59537772537288,0.00944870159138874,0.0290628870325532,"RSRC2"
"SART3",615.890397142958,-0.902673019398832,0.239524943386699,-3.76859715166081,0.000164167589210364,0.000900367707289855,"SART3"
"BCKDHA",111.796533608984,-0.903403239627825,0.279439818969739,-3.23290804781711,0.00122536997613839,0.00523050715329297,"BCKDHA"
"SNHG7",155.666357166719,-0.90355710006819,0.323050738946342,-2.7969510393792,0.00515873500676918,0.0175521463728975,"SNHG7"
